Title,my_label
"Dimensionally reduced, nonlinear dragged solids: Theory and finite elements for rigid and shell-like bodies",9
Real-Time Visual Recognition of Ramp Hand Signals for UAS Ground Operations,9
Benchmark and analysis of a particle receiver 1D model,9
A decentralized robust control approach for virtually coupled train sets,9
"Solar disinfection of drinking water at alkaline pH, assisted by ashes of spices and herbs containing catalytic metals, in a novel “phyto-Fenton” process",6
The exponential ordering for nonautonomous delay systems with applications to compartmental Nicholson systems,9
MoCLORA—An Architecture for Legged-and-Climbing Modular Bio-Inspired Robotic Organism,9
Use of Finite Elements in the Training of a Neural Network for the Modeling of a Soft Robot,9
Decentralized demand side participation in primary frequency control: assessing the impact of response rates,9
GNSS-Denied Semi-Direct Visual Navigation for Autonomous UAVs Aided by PI-Inspired Inertial Priors,9
A new Coplanar Dual Core Buckling-Restrained Brace,9
Methodology for assessing the impact of regenerative braking energy injection of a direct current railway system on the distribution grid,7
Kinesic communication in traditional and digital contexts: An exploratory study of ESP undergraduate students,4
Automation of haulers for debris removal in tunnel construction,9
Omnidirectional robotic platform for surveillance of particle accelerator environments with limited space areas,9
Graph SLAM built over point clouds matching for robot localization in tunnels,9
"Perspectives on ankle-foot technology for improving gait performance of children with Cerebral Palsy in daily-life: requirements, needs and wishes",3
Polymorph Stability and Free Energy of Crystallization of Freely-Jointed Polymers of Hard Spheres,9
A Novel Method to Generate Auto-Labeled Datasets for 3D Vehicle Identification Using a New Contrast Model,9
Quantum quasi-Lie systems: properties and applications,9
Time consideration in machine learning models for train comfort prediction using LSTM networks,9
Engineered living carbon materials,12
Explainable machine learning for project management control,8
Pressure in underwater spark discharge initiated with the help of bubble injection and its evaluation based on H-alpha line broadening,9
Time-Dependent Hamiltonian Mechanics on a Locally Conformal Symplectic Manifold,9
Technical performance and environmental assessment of an ionic liquid-based CCS process for hydrogen production,12
First Longitudinal Study Using Binaural Beats on Parkinson Disease,3
Codifying Wildness: Wild Behaviour for Improving Human-Robot Interaction,9
Non-thermal evolution of dense plasmas driven by intense x-ray fields,9
Robust Fastener Detection Based on Force and Vision Algorithms in Robotic (Un)Screwing Applications,9
A mechatronic leg replica to benchmark human–exoskeleton physical interactions,3
Three phase equilibria of the methane hydrate in NaCl solutions: A simulation study,9
What is next? The effect of reverse logistics adoption on digitalization and inter-organizational collaboration,9
C-programming self-assessment exercises versus final exams: 12 years of experience,4
Comprehensive analysis of hot water tank sizing for a hybrid solar-biomass district heating and cooling,7
Optimal Selection of Weather Stations for Electric Load Forecasting,7
An Extraction Method for Mobility Degradation and Contact Resistance of Graphene Transistors,9
A methodology to empower citizens towards a low-carbon economy. The potential of schools and sustainability indicators,13
Suitability Evaluation of Different Measured Variables to Assess the Occupancy Patterns of a Building: Analysis of a Classroom of a School in Madrid during the COVID-19 Pandemic,11
Electrical Model of a Membraneless Micro Redox Flow Battery -Fluid Dynamics Influence,7
Toward the industry 5.0 paradigm: Increasing value creation through the robust integration of humans and machines,9
Time-Dependent Material Properties of Aging Biomolecular Condensates from Different Viscoelasticity Measurements in Molecular Dynamics Simulations,9
Ammonia from solid fuels: A cost-effective route to energy security with negative CO2 emissions,12
The CARMENES search for exoplanets around M dwarfs: A deep transfer learning method to determine Teffand [M/H] of target stars,9
Laser transfer for circulating tumor cell isolation in liquid biopsy,3
CDBR: A semi-automated collaborative execute-before-after dependency-based requirement prioritization approach,9
Adoption of ICT-Based Teaching in Engineering: An Extended Technology Acceptance Model Perspective,4
A decentralized framework for managing task allocation in distributed software engineering,9
Are These Requirements Risky: A Proposal of an IoT-Based Requirements Risk Estimation Framework,9
A meta-analysis approach to measure the impact of project-based learning outcome with program attainment on student learning using fuzzy inference systems,4
Artificial Intelligence and Cognitive Computing in Companies in Portugal: An Outcome of Partial Least Squares—Structural Equations Modeling,9
Virtual Coupling in Railways: A Comprehensive Review,9
Out of the Box: Exploring Cardboard Returnability in Nanostore Supply Chains,9
Relevance of hazards in exoskeleton applications: a survey-based enquiry,9
Synchronous condenser for European grid code compliance: a case study of a PV power plant in Spain,7
Use of the Thermal Inertia of Trains for Contributing to Primary Frequency Control and Inertia of Electric Power Systems,9
"Sunshine and a pinch of tropical soils: A natural, low-cost photo-Fenton variation for safer water, assisted by H2O2 or percabonate",6
Influence of the constitutive model in the damage distribution of buildings designed with an energy-based method,9
Diesel Governor Tuning for Isolated Hybrid Power Systems,7
(MARGOT) Monocular Camera-Based Robot Grasping Strategy for Metallic Objects,9
Impact of Jupyter Notebook as a tool to enhance the learning process in chemical engineering modules,4
An open-source development based on photogrammetry for a real-time IORT treatment planning system,3
Implicit contact dynamics and Hamilton-Jacobi theory,9
A test for evaluating the scuffing performance of fully-formulated lubricants,9
A climbing robotic organism based on modular legs with active suction cups,9
A Review on 3D Architected Pyrolytic Carbon Produced by Additive Micro/Nanomanufacturing,9
Preclinical examination of early-onset thalamic-cortical seizures after hemispheric stroke,3
Study of the TN24p dry cask cooling by heat pipes,9
Analysis of the absorptance and emittance in particle curtains by means of a discrete MCRT method,9
A result concerning the Lipschitz realcompactification of the product of two metric spaces,9
Speed-Adaptive Model-Free Path-Tracking Control for Autonomous Vehicles: Analysis and Design,9
Location and Concentration of Aromatic-Rich Segments Dictates the Percolating Inter-Molecular Network and Viscoelastic Properties of Ageing Condensates,9
Experimental Data and Modeling of Solid–Liquid Equilibria of Binary Systems Containing Dibenzofuran and Long Chain n-alkanes,9
Geometric Numerical Methods for Lie Systems and Their Application in Optimal Control,9
Analysis of the spread of SARS-CoV-2 in a hospital isolation room using CFD and Lagrangian Coherent Structures,3
(Un)Likely Connections between (Un)Likely Actors in the Art/NBS Co-Creation Process: Application of KREBS Cycle of Creativity to the Cyborg Garden Project,9
The Impact of Institutional Innovation on a Public Tender: The Case of Madrid Metropolitan Forest,11
Optimum integration of latent heat storage in a solar thermal system for industrial processes: In series or in parallel?,7
Fine-tuning of colloidal polymer crystals by molecular simulation,9
Losses in Precast Concrete: A Case Study in Ecuador,9
The Role of Vegetation on Urban Atmosphere of Three European Cities. Part 2: Evaluation of Vegetation Impact on Air Pollutant Concentrations and Depositions,11
Comparative thermo-hydraulic study of different nuclear spent fuel cask designs using CFD codes,7
Digital Twin to Control and Monitor an Industrial Cyber-Physical Environment Supported by Augmented Reality,9
A Novel Active Device for Shoulder Rotation Based on Force Control,3
Numerical Solution of Thermal Phenomena in Welding Problems,9
Attractors in almost periodic Nicholson systems and some numerical simulations,9
Antibacterial effect of metal-enzyme hybrid nanomaterials,3
Urban Firefighting Drones: Precise Throwing from UAV,9
Machine learning opens a doorway for microrheology with optical tweezers in living systems,3
Inclusion of key social indices for a comparative assessment of the sustainability of the life cycle of current and future electricity generation in Spain: A proposed methodology,7
A New Optical Interferometric Biosensing System Enhanced with Nanoparticles for Alzheimer's Disease in Serum,3
RUDE-AL: Roped UGV Deployment Algorithm of an MCDPR for Sinkhole Exploration,9
"Phase equilibrium of double-guest clathrates of methane and CO2, ethane, or propane as measured by high-pressure microcalorimetry",7
"Pilot-scale regeneration of wastewater through intensified sulfate radical-based advanced oxidation processes (PMS/UV-A, PMS/H2O2/UV-A, and PMS/O3): Inactivation of bacteria and mechanistic considerations",6
Validation of a Qualification Procedure Applied to the Verification of Partial Discharge Analysers Used for HVDC or HVAC Networks,9
Torque-Based Control of a Bio-Inspired Modular Climbing Robot,9
Mixed-reality for quadruped-robotic guidance in SAR tasks,9
Deep Learning Vision System for Quadruped Robot Gait Pattern Regulation,9
